"AreaName","AreaCode","Group","Year","Production","Imports.primary","Imports.standardized","Imports.total","Exports.primary","Exports.standardized","Exports.total","Domestic.supply","Imports.sd","Exports.sd","Industrial.use","Losses","Seed.use","Feed.use","Food.use","Stock.change"
"Russian.Federation",185,"Pulses",2008,111.359261646749,2.42577511022804,0.000161543853614063,2.42593665408166,4.43817025906128,0.000325861822925173,4.43849612088421,109.346702179946,0.000161543853614063,0.000325861822925173,0,1.63398494394661,8.34091586046461,87.0662059661494,14.3168888715225,0
"Saudi.Arabia",194,"Pulses",2008,4.48747325582241,18.1142511519436,0.453512046959607,18.5677631989033,0,0,0,23.0552364547257,0.453512046959607,0,0,0.0809600099443031,0.10279752643712,1.6377549937735e-05,3.88629433492486,0
"Senegal",195,"Pulses",2008,25.5070068129391,3.26579853731712,0,3.26579853731712,0.0512766573221975,0,0.0512766573221975,28.7215286929341,0,0,0,3.65399791494163,1.77129563761309,0.000760877332503151,18.0753298144224,0
"Seychelles",196,"Pulses",2008,0,258.315754471639,3.62776819076611,261.943522662404,0.00243925012683917,0,0.00243925012683917,261.941083412278,3.62776819076611,0,0,0,0,0.189894200716387,0,0
"Sierra.Leone",197,"Pulses",2008,140.460541407898,0,0,0,0,0,0,140.460541407898,0,0,0,5.32353225509326,9.60323133242207,28.9397553057281,96.3192040935429,0
"Slovenia",198,"Pulses",2008,17.2376600350879,9.69233170748881,0.00262293486858663,9.69495464235739,1.42416347502026,0,1.42416347502026,25.508451202425,0.00262293486858663,0,0,0.30104250638085,0.957418521450733,0.167322586556404,14.2371007184701,0
"Slovakia",199,"Pulses",2008,28.572445223807,10.332358546316,0,10.332358546316,0,0,0,38.9048037701231,0,0,0,0.423557527843365,1.94934348094268,15.3194199554466,10.86130232189,0
"Singapore",200,"Pulses",2008,0,45.7345384356011,0.793171432757873,46.527709868359,13.2347120965281,0.0656816926900148,13.3003937892181,33.2273160791409,0.793171432757873,0.0656816926900148,0,0,0,0.0232937242193531,0,0
"Somalia",201,"Pulses",2008,15.4846642560295,0,0,0,0,0,0,15.4846642560295,0,0,0,0.755651615694239,0,0.000161148934795791,13.2561113763017,0
"South.Africa",202,"Pulses",2008,14.0888445774141,17.6994053733897,0.00980638030360797,17.7092117536933,2.67896497752094,0.0014988014123303,2.68046377893327,29.1175925521741,0.00980638030360797,0.0014988014123303,0,0.512410532492263,0.671766373240976,1.8013249979187,10.1838804101672,0
"Spain",203,"Pulses",2008,47.2689064855806,34.9872587942121,0.00272239783202165,34.9899811920441,0,0,0,82.2588876776247,0.00272239783202165,0,0,1.15405172661694,3.50792132511594,9.42296793190801e-05,38.3691004328983,0
"Sudan",206,"Pulses",2008,57.4251563304506,1.03578925186757,6.44322518023929e-05,1.03585368411937,0.178672031078291,0,0.178672031078291,58.2823379834917,6.44322518023929e-05,0,0,2.63497371381433,2.8786802136521,0.000120284203837862,46.7210310231102,0
"Suriname",207,"Pulses",2008,1.77266338608858,0,0,0,0,0,0,1.77266338608858,0,0,0,0.0661449667585589,0.0921432442479053,1.61437517508211,0,0
"Tajikistan",208,"Pulses",2008,45.4698403916781,0,0,0,0,0,0,45.4698403916781,0,0,0,2.07490084737937,1.60388714651696,33.2949451596093,7.6466016222812,0
"Swaziland",209,"Pulses",2008,19.7885951380547,0,0,0,0,0,0,19.7885951380547,0,0,0,0.831822629317391,2.2014988300425,0.00145193012813646,15.0797463108253,0
"Sweden",210,"Pulses",2008,26.4587068490457,4.24303824550555,0.0416206714677387,4.28465891697328,0,0,0,30.743365766019,0.0416206714677387,0,0,1.17920120584598,2.30908633802791,11.7628641803301,11.1544967264274,0
"Switzerland",211,"Pulses",2008,18.0949649971629,4.52372813708697,0.0431413145887816,4.56686945167575,0.130859221779774,0.218657027542248,0.349516249322022,22.3123181995167,0.0431413145887816,0.218657027542248,0,0.21183708432572,1.15475868494583,3.62077794465654,13.0848511277403,0
"Syrian.Arab.Republic",212,"Pulses",2008,53.7804505409247,11.216660714975,0,11.216660714975,20.8934438669774,0,20.8934438669774,44.1036673889224,0,0,0,1.30572634934312,6.76956084551295,0.0131380553496957,41.316840956231,0
"Turkmenistan",213,"Pulses",2008,18.3297587280719,0,0,0,0,0,0,18.3297587280719,0,0,0,1.36556702524136,1.05719382976708,15.9069978730634,0,0
"United.Republic.of.Tanzania",215,"Pulses",2008,180.69233503482,0.436170614565764,0.000732057265539443,0.436902671831304,38.5965614799145,0.00547128001150555,38.602032759926,142.527204946725,0.000732057265539443,0.00547128001150555,0,9.11403370380272,14.3298738942993,14.5870393350129,132.669754143102,0
"Thailand",216,"Pulses",2008,29.367262647974,2.75952316224639,0.0100334777893569,2.76955664003574,8.80185474130109,0.972735462017184,9.77459020331828,22.3622290846915,0.0100334777893569,0.972735462017184,0,0.706279603762451,1.90794367126383,9.35072577435702,17.397872377528,0
"Togo",217,"Pulses",2008,103.946453743247,0.0683989038350215,0,0.0683989038350215,0,0,0,104.014852647082,0,0,0,4.84550960790819,15.3894150859091,1.97019523630457,74.1189513861883,0
"Oman",221,"Pulses",2008,0,21.7410834332749,0.452376710709294,22.1934601439842,0.020434963614664,0,0.020434963614664,22.1730251803696,0.452376710709294,0,0,0,0,0.0162063398470558,0,0
"Tunisia",222,"Pulses",2008,85.6213244685139,26.8426256707014,0,26.8426256707014,2.19219630059765,0.000588748693218447,2.19278504929087,110.271165089925,0,0.000588748693218447,0,2.10374790219213,7.45879112119098,13.1566916570207,62.2570673035595,0
"Turkey",223,"Pulses",2008,125.219244258353,36.5817646166683,0,36.5817646166683,21.0924378299704,0.0104649594035348,21.1029027893739,140.698106085647,0,0.0104649594035348,0,2.37976831357971,7.03487191776803,35.6871390631274,78.372399309736,0
"United.Arab.Emirates",225,"Pulses",2008,0,513.592907230748,1.73242050811931,515.325327738866,379.456476761528,0.180660565447108,379.637137326975,135.688190411892,1.73242050811931,0.180660565447108,0,0,0,1.47195410828471e-06,0.0900703438400497,0
"Uganda",226,"Pulses",2008,154.006296695457,2.29670446642726,0.000309178299158242,2.29701364472642,17.73719341053,0,17.73719341053,138.566116929654,0.000309178299158242,0,0,7.94298785882168,16.3491478985546,3.65519296309265,122.853215065853,0
"United.Kingdom",229,"Pulses",2008,101.341194514853,32.6171381743445,0.18770354967156,32.804841724016,0,0,0,134.146036238869,0.18770354967156,0,0,1.95661382813212,1.85082138878921,84.0937758270538,12.3721996317128,0
"Ukraine",230,"Pulses",2008,99.7766433874691,0.137945316790171,0,0.137945316790171,13.720766237925,0.0686633993591523,13.7894296372841,86.1251590669751,0,0.0686633993591523,0,1.88445194481878,6.1504403742048,77.6197886069438,14.1108774983762,0
"United.States.of.America",231,"Pulses",2008,51.8912321148566,12.8791088995264,0.11248702675872,12.9915959262851,38.7229512446338,0.0726504356785637,38.7956016803124,26.0872263608294,0.11248702675872,0.0726504356785637,0,0.732525379056719,2.37608656562055,16.4699673916074,32.2924122910885,0
"Burkina.Faso",233,"Pulses",2008,143.913950288736,0.589375569059751,0.0107487587757823,0.600124327835533,3.84671349548652,0,3.84671349548652,140.667361121086,0.0107487587757823,0,0,15.9387374911845,7.49253675338438,0.000821830321170011,108.432292575171,0
"Uruguay",234,"Pulses",2008,17.6319793731108,14.2757274204966,0,14.2757274204966,0,0.00974527823339892,0.00974527823339892,31.8979615153739,0,0.00974527823339892,0,1.06395769819274,1.46417989014198,0.841705423104579,13.3354752359582,0
"Uzbekistan",235,"Pulses",2008,8.53669096695407,0,0,0,0,0,0,8.53669096695407,0,0,0,0.379509951490362,0.248313973586174,7.60392239820117,0.30494464367637,0
"Venezuela.(Bolivarian.Republic.of)",236,"Pulses",2008,15.2789450639439,25.0034148462356,0.00131193138343823,25.0047267776191,0.0284225218827335,0,0.0284225218827335,40.2552493196803,0.00131193138343823,0,0,0.711193180473856,1.08796383687675,4.80052854304147e-05,12.1491776367294,0
"Viet.Nam",237,"Pulses",2008,29.9232517887838,2.39415803684895,0.00551629626737716,2.39967433311633,0.237580476403643,0.00087844856416738,0.23845892496781,32.0844671969322,0.00551629626737716,0.00087844856416738,0,0.930116292472253,2.31347455891709,2.59394769371749,22.6312460339807,0
"Ethiopia",238,"Pulses",2008,187.43429547684,3.34332375978773,3.85932507236239e-05,3.34336235303845,19.6339758564534,0.00565054554054082,19.6396264019939,171.138031427885,3.85932507236239e-05,0.00565054554054082,0,9.06740233832181,16.2572313770873,28.5601345271819,131.896207098857,0
"Yemen",249,"Pulses",2008,38.9928612397775,20.6231919295942,0,20.6231919295942,0.267047596951176,0,0.267047596951176,59.3490055724205,0,0,0,1.10508550708453,1.1157785490189,0.000169496965319322,33.1088592176152,0
"Democratic.Republic.of.the.Congo",250,"Pulses",2008,23.4934931172245,0,0,0,0,0,0,23.4934931172245,0,0,0,1.39272034850951,2.21881628208775,19.8819564866272,0,0
"Zambia",251,"Pulses",2008,19.9129272203228,2.05134047029487,0.000212811912247538,2.05155328220712,1.92606322104003,0,1.92606322104003,20.0384172814899,0.000212811912247538,0,0,0.685887927054417,2.00495053669555,4.65320395186686,12.5687796944755,0
"Luxembourg",256,"Pulses",2008,21.0257948330905,0.482713665151984,0,0.482713665151984,0,0,0,21.5085084982425,0,0,0,1.05128974165453,0.901497048855448,20.1246420408236,0,0
"Serbia",272,"Pulses",2008,106.706778355527,10.4211619020354,0,10.4211619020354,0.257492093668822,0,0.257492093668822,116.870448163893,0,0,0,1.61737936720102,4.72120950003086,33.1314780881268,60.5206706414111,0
"Montenegro",273,"Pulses",2008,33.830633637108,6.50702963349475,0,6.50702963349475,0,0,0,40.3376632706028,0,0,0,0.516354318035187,1.9006285208344,1.2688020954038,28.4609405376396,0
"Occupied.Palestinian.Territory",299,"Pulses",2008,8.63510702727527,9.72229642060081,0,9.72229642060081,2.9929327591103,0,2.9929327591103,15.3644706887658,0,0,0,0.431755351363764,0,0.000226290781149002,7.775803821842,0
"Armenia",1,"Roots and tubers",2008,429.761370553237,0.0967848035854795,0.39131122406815,0.488096027653629,0.320630308851883,0,0.320630308851883,429.928836272039,0.39131122406815,0,21.496441813602,26.4733004260794,90.9085360365542,191.487437663059,99.3955945352727,0
"Afghanistan",2,"Roots and tubers",2008,20.4331142795753,0,0,0,0,0,0,20.4331142795753,0,0,1.02165571397876,2.93419521054701,4.74340152918712,4.34073018121574e-05,10.5604756432762,0
"Albania",3,"Roots and tubers",2008,118.722690607088,9.68597539416647,4.48854747365374,14.1745228678202,0.206999256164817,0,0.206999256164817,132.690214218743,4.48854747365374,0,6.19201491900274,4.85575804582988,17.2807749597546,28.5343352020239,61.8615476626466,0
"Algeria",4,"Roots and tubers",2008,119.881977928813,0,0.48443913286756,0.48443913286756,0.000795970771782164,0.00264801792229454,0.00344398869407671,120.362973072986,10.4755801645998,0.00264801792229454,10.5905207218514,8.43969124618845,9.87381598785816,0.000254661860767758,81.8801547833536,0
"Angola",7,"Roots and tubers",2008,4003.25033976178,0,0.00327451549110177,0.00327451549110177,0,0,0,4003.25361427727,0.337708503570584,0,193.192208914768,423.320586356845,10.0805209979916,1894.98607749196,1466.80186800233,0
"Argentina",9,"Roots and tubers",2008,152.385392552967,0.116927431976406,2.18602687338306,2.30295430535947,0.840730565063314,10.4466366151507,11.2873671802141,143.400979678112,2.3712720812978,11.5143040956243,5.80585135222916,28.0990139973046,7.30156708848453,11.3930507788788,91.1224236467774,0
"Australia",10,"Roots and tubers",2008,133.137455567264,0.0200163078758422,29.9830032742533,30.0030195821292,0.827403690636896,2.29292848084237,3.12033217147926,160.020142977913,31.7082092533729,14.7402283248053,7.65165903034154,12.0904444597512,11.1346396052282,0.0878622001302597,92.7471400933176,0
"Austria",11,"Roots and tubers",2008,178.998276956349,1.76228233650155,19.3871871804994,21.149469517001,0,14.8564367016503,14.8564367016503,185.2913097717,19.3871871804994,14.8564367016503,9.25700915734563,19.3497137389813,14.7838253498553,22.8467739788056,112.7651204605,0
"Bahrain",13,"Roots and tubers",2008,0.0742403152157902,19.5115998839422,34.5456441018009,54.0572439857431,0.0210983905337065,0.214296618056099,0.235395008589806,53.8960892923691,38.024125744639,0.215183872464634,2.54768909472446,0.00371201576078951,0.00940023800756125,-0.00022192423422179,-2.22985621400311,0
"Bangladesh",16,"Roots and tubers",2008,95.0944271700761,0,0,0,0,0.0001293435418738,0.0001293435418738,95.0942978265342,0,0.0133395044523131,12.5550816795687,9.77072946787946,12.2275345648429,0.0933418183775998,54.9839071080806,0
"Bhutan",18,"Roots and tubers",2008,258.682870773616,10.4148421714903,0.0258429209793031,10.4406850924695,42.5972012447541,0,42.5972012447541,226.526354621331,0.0258429209793031,0,6.17385115626851,17.7075882247868,39.6227186099255,97.2016345258001,-1.26102620951778e-05,0
"Bolivia.(Plurinational.State.of)",19,"Roots and tubers",2008,424.493099046918,4.5551389887196,3.74673103845113,8.30187002717072,0,0.0330358238607734,0.0330358238607734,432.761933250228,3.7810533776814,0.0330367777488066,20.695841370424,65.4969689138819,38.9964368593139,96.6264347407597,192.181582396719,0
"Botswana",20,"Roots and tubers",2008,144.929948577014,22.2898390421229,5.48530616538194,27.7751452075049,0.0382004866413565,1.28594293322162,1.32414341986298,171.380950364656,5.48530616538194,1.28594293322162,1.30317167359609,7.25132842713661,2.89301111685626,0.0232794571339778,126.027778559808,0
"Brazil",21,"Roots and tubers",2008,1021.89546974703,0.00147470460145563,3.18962300441218,3.19109770901363,0.0714046204985271,1.31082576159767,1.3822303820962,1023.70433707395,6.00025949407412,1.31082576159767,50.4522883522891,174.920704427958,3.23710010372953,437.724931105512,350.469428670334,0
"Belize",23,"Roots and tubers",2008,19.0506061103066,23.4875160975212,14.9342713478974,38.4217874454185,0,0,0,57.4723935557251,14.9342713478974,0,2.53829948540111,2.58946255312687,0.995705301005017,6.38526338124305,1.48425746774691,0
"Brunei.Darussalam",26,"Roots and tubers",2008,55.4409006496257,0,0,0,0,0,0,55.4409006496257,0,0,2.50756323259427,5.26859704462646,0.434509644012145,1.47222597148022,46.478237878061,0
"Bulgaria",27,"Roots and tubers",2008,92.813340282443,0.441504626418422,6.9710837559025,7.41258838232092,0,1.43901985769365,1.43901985769365,98.7869088070702,6.9710837559025,1.43901985769365,4.93910903137073,2.91433888486871,16.4409613016619,0.000913543958945324,61.6671440332491,0
"Myanmar",28,"Roots and tubers",2008,69.6395606555342,0,0,0,0,0.0229367528131475,0.0229367528131475,69.616623902721,0,2.3655214001416,3.30548777739766,11.0139155126506,2.37677197411357,0.000103457586648244,47.649046852235,0
"Burundi",29,"Roots and tubers",2008,823.958697731075,0.00137245215645411,0,0.00137245215645411,0.000112928971713218,0.0219086096779932,0.0220215386497064,823.938048644582,0,0.0219086096779932,23.605603922313,77.7449290204652,8.29404806841808,689.643108013284,0,0
"Cameroon",32,"Roots and tubers",2008,1416.53228399517,2.11411563615264e-06,0.0187102195313295,0.0187123336469657,0.00852741734507335,0.394578549771746,0.40310596711682,1416.14789036171,0.0264136579702109,3.84051640580196,51.9041640405889,115.58029512672,14.652300321854,209.634493376469,840.781257950563,0
"Canada",33,"Roots and tubers",2008,279.286974314555,11.3457754946942,20.98050481612,32.3262803108142,25.4575445092693,87.738838136826,113.196382646095,198.416871979274,27.1269395518903,87.738838136826,9.47013221810511,21.5609544170837,20.0471351437802,104.180957547339,125.266642091606,0
"Cape.Verde",35,"Roots and tubers",2008,101.300939132891,0.188005736901568,10.4871175038635,10.675123240765,0,0,0,111.976062373656,10.4871175038635,0,3.78855787128836,5.06504695664454,1.97699374579862,4.79154776491518,90.6715495121419,0
"Central.African.Republic",37,"Roots and tubers",2008,1584.30311548686,0,0,0,0,0,0,1584.30311548686,0,0,51.7053841279193,123.049756450604,28.9596338312418,0.0210868094294299,1269.92482960477,0
"Sri.Lanka",38,"Roots and tubers",2008,97.109021993361,9.58298293451891,3.73075781911269,13.3137407536316,0.000897900644074063,1.40115410013315,1.40205200077722,109.020710746215,3.78857609432966,1.40502238236453,5.07192311747693,5.36664724525718,1.222913623573,19.3451527963388,65.6365606435454,0
"Chad",39,"Roots and tubers",2008,281.173913584755,0,0,0,0,0,0,281.173913584755,0,0,5.46016896467366,20.1957163086973,9.05189353629656,1.40454084848603,219.524051117166,0
"Chile",40,"Roots and tubers",2008,115.227423740277,1.47995161646847,7.28886984028882,8.76882145675729,0.0206100536558845,0.86037637232504,0.880986425980925,123.115258771054,7.69262219868327,0.86037637232504,6.05281840405043,26.3016571540382,13.2649811958308,0.0004135723212882,62.6475216564153,0
"Colombia",44,"Roots and tubers",2008,416.572822299985,0,2.12846596909358,2.12846596909358,1.11217936181064,1.89699922728138,3.00917858909202,415.692109679986,2.92425586430396,1.91155884747039,19.1417558637751,65.637503039243,11.8937801907289,0.000639169011293845,290.393947389151,0
"Congo",46,"Roots and tubers",2008,2202.79901430956,0.160978319302487,0.732092364449265,0.893070683751751,0,0,0,2203.69208499331,0.732092364449265,0,107.496912915367,225.065617105108,2.73408561233828,14.4171453949663,1853.21697688627,0
"Costa.Rica",48,"Roots and tubers",2008,664.931980700685,0.659938818119181,18.831961384211,19.4919002023301,1.26150735832208,224.148014279974,225.409521638296,459.014359264719,18.8444488824979,228.605097003085,25.5170447291242,94.9824991493916,4.16819781586452,471.544148799207,48.8844474890397,0
"Cuba",49,"Roots and tubers",2008,517.287868315758,0,0,0,0,0,0,517.287868315758,0,0,12.1699423544278,52.9565773329241,0,49.1756977328506,353.826227761081,0
"Cyprus",50,"Roots and tubers",2008,216.915987458821,0.117716073949708,29.4560755300445,29.5737916039942,0,0.153315099019346,0.153315099019346,246.336463963797,29.4560755300445,0.153315099019346,11.9965064483711,26.4631435654173,23.769659089747,84.5991540045305,66.9972182433193,0
"Azerbaijan",52,"Roots and tubers",2008,239.331370989393,8.23907071434854,1.02444318458333,9.26351389893186,19.1944930515404,0.00275747036695294,19.1972505219074,229.397634366418,2.31223378017733,0.00275747036695294,11.468153793306,20.2235008486037,39.702579389101,7.28525523741946,160.648941357272,0
"Benin",53,"Roots and tubers",2008,3837.10991774658,0.0601782343224498,0.167109664399446,0.227287898721896,0,0.655803845631262,0.655803845631262,3836.68140179967,0.167109664399446,0.655803845631262,121.908531454059,293.123807805649,44.4044962781837,1428.40590889123,1365.29878205006,0
"Denmark",54,"Roots and tubers",2008,607.666011146338,0.041613022808618,27.2203748146989,27.2619878375076,0,9.24950601006392,9.24950601006392,625.678492973782,27.2203748146989,9.24950601006392,31.2793938737769,102.02712327147,40.7505521859983,286.463091356945,147.147345159196,0
"Dominica",55,"Roots and tubers",2008,1729.76773117473,0.337854678757476,14.1020803175216,14.4399349962791,2.16149812077947,217.598211012926,219.759709133706,1524.4479570373,14.1020803175216,217.598211012926,4.56882174981395,86.4883865587363,38.9406204237959,168.522774567201,270.688266292252,0
"Dominican.Republic",56,"Roots and tubers",2008,117.209003501128,0.832736882142606,8.85435988351595,9.68709676565856,9.14534475186512,6.51911636810678,15.6644611199719,111.231639146815,11.5964383792503,6.51911636810678,4.54984014630992,13.0794531306267,1.60247792408082,6.080426547462,84.1761172735798,0
"Belarus",57,"Roots and tubers",2008,1806.00363416515,0.0905169368309088,6.43351602273494,6.52403295956585,8.57439738093975,10.9477982011732,19.5221955821129,1793.0054715426,6.43351602273494,10.9477982011732,89.6502651804412,59.959320654283,236.126047673742,1039.30801207413,380.969422506351,0
"Ecuador",58,"Roots and tubers",2008,89.3274297605383,0.634199120520004,3.05519289113415,3.68939201165416,0.0812191489943136,21.5164711106223,21.5976902596166,71.4191315125758,3.05645604747659,21.5164711106223,4.23060533581217,14.3678289094552,11.3275188244589,1.9400073578555,53.0342943756091,0
"Egypt",59,"Roots and tubers",2008,110.328814148138,0.000292535029566773,0.453556277550654,0.453848812580221,2.76429997626711,2.73896947923384,5.50326945550094,105.279393505217,3.10341701603605,2.73896947923384,4.47019474011134,6.37891843635795,6.9384917616692,13.4767953260394,77.7790370625245,0
"El.Salvador",60,"Roots and tubers",2008,48.9238378431337,17.7648372342105,6.77701863807039,24.5418558722809,0,0.264282909559487,0.264282909559487,73.2014108058551,6.77701863807039,0.391626586317412,2.54835731488122,4.50185972005689,0.347672476552897,0.000343163920228556,38.7436287557787,0
"Equatorial.Guinea",61,"Roots and tubers",2008,1118.30939730191,0,0,0,0,0,0,1118.30939730191,0,0,30.6503882041887,55.9154698650956,7.78627308766707,941.589560198338,0,0
"Estonia",63,"Roots and tubers",2008,189.86432596037,0.0933079957898706,24.3250416756735,24.4183496714633,0.402860789294541,0.753266062216536,1.15612685151108,213.126548780323,24.3250416756735,1.37765617428111,10.6039359687958,16.5924909738804,37.8487592074902,0.00946842270414157,111.437899875895,0
"Fiji",66,"Roots and tubers",2008,787.468124179306,38.6928848422385,10.6158618016769,49.3087466439154,0.0946396965688502,231.620549063494,231.715188760063,605.061682063158,45.9830930053309,231.620549063494,24.6589568118091,41.7674890801717,13.1333103130678,209.145598055605,370.345944611062,0
"Finland",67,"Roots and tubers",2008,253.872920605645,0.489967000391536,13.1371918038903,13.6271588042818,0,0.0541976038252835,0.0541976038252835,267.445881806102,13.2080499388924,0.0541976038252835,13.351058870403,32.2672482089775,27.7857308829666,45.5254860147679,134.951444387968,0
"France",68,"Roots and tubers",2008,216.71445821724,2.7761922150838,37.9199689990172,40.6961612141011,0,13.5623084730997,13.5623084730997,243.848310958241,38.6256716602473,13.5623084730997,12.0788224277557,19.9594016018078,14.4100530419519,57.4464026910634,113.031295307048,0
"Djibouti",72,"Roots and tubers",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84491797733807,0
"Georgia",73,"Roots and tubers",2008,86.4524397095754,14.0875166884733,0.959042056883173,15.0465587453565,0,0,0,101.498998454932,0.959042056883173,0,5.07494992274659,5.24766309037123,26.7090655255798,0.00111997602919113,44.4820879513841,0
"Gabon",74,"Roots and tubers",2008,1869.95381491608,1.09999511458632,10.4284001453796,11.5283952599659,0,0,0,1881.48221017604,56.281567210502,0,57.2185079563747,172.058695940267,35.9925560011226,387.963529605277,945.538205662541,0
"Gambia",75,"Roots and tubers",2008,36.8570376929354,0.026252278764519,2.08204419211649,2.10829647088101,0,0.181356667882007,0.181356667882007,38.7839774959344,2.08204419211649,0.181356667882007,1.88872478760468,3.3097619848256,0,0.00200624575199271,30.4663292684341,0
"Germany",79,"Roots and tubers",2008,268.976963859143,3.0474038534585,18.0117263933257,21.0591302467842,0,44.8994776408108,44.8994776408108,245.136616465117,18.0133866006742,44.8994776408108,12.2485218207052,25.418323084689,13.8297549673553,80.0117572633101,137.489538395553,0
"Bosnia.and.Herzegovina",80,"Roots and tubers",2008,218.99920588037,3.33406822487254,2.81654729959148,6.15061552446401,2.01440439310563,0.00384661697173113,2.01825101007736,223.131570394757,2.83716723583671,0.00384661697173113,11.1550370009743,6.78897538229148,58.1224152976906,0.00370751864700594,128.639811996316,0
"Ghana",81,"Roots and tubers",2008,4692.10504471941,0.00996097526422173,0.264478159374554,0.274439134638776,0.000391317700337279,12.7723260809786,12.7727173986789,4679.60676645537,0.297341776522441,12.7723260809786,182.163303330833,382.205654628713,35.6679417913194,1428.41536290089,2313.5974287132,0
"Greece",84,"Roots and tubers",2008,151.919656044862,13.1738768596048,19.7156968691618,32.8895737287667,0,0.265388530393246,0.265388530393246,184.543841243236,19.7157195359225,0.265388530393246,9.17664658308803,15.1083800983612,17.038700683127,0.0630593663044069,99.567955098531,0
"Greenland",85,"Roots and tubers",2008,0,0.0655480581590964,29.4384065382635,29.5039545964226,0,0,0,29.5039545964226,29.4384065382635,0,1.46944258922993,0,0,-0.00257793859045596,-1.32248249690391,0
"Grenada",86,"Roots and tubers",2008,87.6613351818494,7.58759537737092,17.6459871745949,25.2335825519658,0.000830342465753425,0.000784641728134879,0.0016149841938883,112.893302749621,17.6459871745949,0.000784641728134879,1.69976643133906,4.38306675909247,8.03153189691363,14.2174291106761,-1.01463619896846,0
"Guatemala",89,"Roots and tubers",2008,73.5352564929982,0.404926460041312,3.79020030176055,4.19512676180187,8.30191044741865,0.34094187901197,8.64285232643063,69.0875309283693,3.79020030176055,0.34094187901197,3.45072598445696,10.5116928125918,4.64990415371714,25.8512733421144,28.3451777189189,0
"Guinea",90,"Roots and tubers",2008,795.96600291302,0,0.00250633775143281,0.00250633775143281,0,0.00236956686299378,0.00236956686299378,795.966139683909,0.0313243821139897,0.00236956686299378,35.592565168888,74.5123227478892,2.35651398533711,1.8999133854651,618.415240873323,0
"Guyana",91,"Roots and tubers",2008,120.537608802012,0.705326565633385,3.71273628593622,4.4180628515696,0.0296816519559384,10.3171949781104,10.3468766300664,114.608795023516,3.71273628593622,10.3171949781104,2.04459195185683,11.6864331794109,1.86610760917006,7.92035481619745,73.1798807059671,0
"Haiti",93,"Roots and tubers",2008,525.955991905613,0,0,0,0,0,0,525.955991905613,0,0,15.8532882849782,55.6835655081525,12.9604167932136,18.2391194238653,407.959754402977,0
"Honduras",95,"Roots and tubers",2008,41.0382686069006,0,0.000436816738072164,0.000436816738072164,0,0,0,41.0387054236387,0.0450499401666597,0,1.73271250930766,5.56947813323143,0.797079400072216,3.26216978950107,24.5935858016413,0
"Hungary",97,"Roots and tubers",2008,134.300109462227,0,12.8779636398594,12.8779636398594,0,0.20130994139288,0.20130994139288,146.976763160694,12.8779636398594,0.20130994139288,7.34883815803468,6.87616560446603,14.3530192211717,0.00105237991716658,95.1498778306993,0
"Croatia",98,"Roots and tubers",2008,115.624776203343,3.1232190609212,10.121751717091,13.2449707780122,0.24667982298605,0.125988180928169,0.372668003914219,128.497078977441,10.121751717091,0.155207525365066,6.42472239382214,4.47467883906937,19.0978102614051,0.00196395267782938,77.0655030780248,0
"Iceland",99,"Roots and tubers",2008,79.8006162166955,2.62253766325309,41.4078310710012,44.0303687342542,0.06272966839562,0.000287217778453315,0.0630168861740733,123.767968064776,41.4078310710012,0.000287217778453315,6.11723209728054,10.3740801081704,12.1408785193066,0.016711374144734,46.0520054362312,0
"India",100,"Roots and tubers",2008,114.738063503105,1.14195950695278e-07,0.0232297633734512,0.0232298775694019,0.288537323861253,0.171904250327448,0.460441574188701,114.300851806486,0.0275748601572437,0.171904250327448,12.6127899501953,8.48049826212906,9.07085786158994,7.19984472779565e-06,76.1164560687771,0
"Indonesia",101,"Roots and tubers",2008,680.100925960332,0.0450635627347879,7.35917139869801,7.40423496143279,0.153471881861179,6.25680221326143,6.41027409512261,681.094886826643,7.43198642431606,6.25680221326143,34.5186119285723,42.3766374011315,1.40793915966098,268.334785672362,332.368434732714,0
"Iran.(Islamic.Republic.of)",102,"Roots and tubers",2008,127.782649434331,0,0,0,0,0,0,127.782649434331,0,0,6.56259299733127,9.90315533116067,11.0342580734554,0.000138014399791338,90.2543787291455,0
"Iraq",103,"Roots and tubers",2008,23.3779974143428,0,0,0,0,0,0,23.3779974143428,0,0,1.16889987071714,1.49385403477651,5.91037236255987,5.03053725663925e-05,13.3243840316604,0
"Ireland",104,"Roots and tubers",2008,168.574547680802,3.1374103274514,45.9807363339941,49.1181466614455,0,3.81177687249986,3.81177687249986,213.880917469747,46.0197670755382,3.81177687249986,10.672776501192,18.7792046116413,17.0523648393433,0.00284882268283192,109.863882819243,0
"Israel",105,"Roots and tubers",2008,174.390288052875,0.776424063098123,8.18687243727071,8.96329650036884,96.4537810857711,0.472447973784563,96.9262290595557,86.4273554936879,8.18687243727071,0.472447973784563,3.48917243776229,17.3249308708085,12.2499545105829,50.4853639759294,90.8219293000996,0
"Italy",106,"Roots and tubers",2008,53.2657330256552,3.86099442630895,18.5717988448982,22.4327932712071,0,0.268100476857892,0.268100476857892,75.4304258200045,18.5723886382632,0.268100476857892,3.71911585019676,4.32248400334812,6.51007410907472,6.46609466346244e-05,34.8435856692136,0
